,driver,year,GP,fp1,fp1+,fp2,fp2+,fp3,fp3+,q1,q1+,q2,q2+,q3,q3+,r
2228,Stroll,2021,Emilia Romagna,77.489,0.9250000000000114,76.737,1.1859999999999928,76.245,1.2870000000000061,75.522,0.8500000000000085,75.138,0.42200000000001125,,,8.0
2229,Tsunoda,2021,Emilia Romagna,79.781,3.217000000000013,76.419,0.867999999999995,76.23,1.2720000000000056,,,,,,,12.0
2230,Russell,2021,Emilia Romagna,77.866,1.3020000000000067,77.179,1.6280000000000001,76.42699999999999,1.468999999999994,75.826,1.1539999999999964,75.261,0.5450000000000017,,,19.0
2231,RÃ¤ikkÃ¶nen,2021,Emilia Romagna,77.883,1.3190000000000026,77.273,1.7219999999999942,76.803,1.8449999999999989,75.974,1.3020000000000067,,,,,13.0
2232,Latifi,2021,Emilia Romagna,77.739,1.1750000000000114,76.82300000000001,1.2720000000000056,76.537,1.5790000000000077,75.653,0.9810000000000088,75.593,0.8770000000000095,,,20.0
2233,Giovinazzi,2021,Emilia Romagna,78.05799999999999,1.4939999999999998,76.513,0.9620000000000033,76.612,1.6539999999999964,76.122,1.4500000000000028,,,,,14.0
2234,Schumacher,2021,Emilia Romagna,79.48,2.916000000000011,77.35,1.7989999999999924,76.44800000000001,1.490000000000009,76.279,1.6069999999999993,,,,,16.0
2235,Kubica,2021,Emilia Romagna,,,,,,,,,,,,,
2236,Mazepin,2021,Emilia Romagna,78.82300000000001,2.2590000000000146,77.857,2.3059999999999974,77.398,2.4399999999999977,76.797,2.125,,,,,17.0
2237,Verstappen,2021,Portugal,79.673,0.025000000000005684,79.98,0.14300000000000068,78.489,0.0,79.485,0.762999999999991,78.65,0.6820000000000022,78.746,0.39799999999999613,2.0
2238,Hamilton,2021,Portugal,79.967,0.3190000000000026,79.837,0.0,78.725,0.23599999999999,78.857,0.1349999999999909,77.968,0.0,78.355,0.007000000000005002,1.0
2239,Bottas,2021,Portugal,79.648,0.0,80.181,0.3439999999999941,78.82,0.33099999999998886,78.72200000000001,0.0,78.458,0.4899999999999949,78.348,0.0,3.0
2240,Perez,2021,Portugal,79.846,0.1980000000000075,80.51599999999999,0.6789999999999878,78.84,0.3509999999999991,79.337,0.6149999999999949,78.845,0.8769999999999953,78.89,0.5420000000000016,4.0
2241,Sainz,2021,Portugal,80.68,1.0320000000000107,80.197,0.35999999999999943,79.05,0.5609999999999928,79.309,0.5869999999999891,78.813,0.8449999999999989,79.039,0.6910000000000025,11.0
2242,Norris,2021,Portugal,80.635,0.987000000000009,80.757,0.9200000000000017,79.27199999999999,0.782999999999987,78.794,0.07199999999998852,78.481,0.512999999999991,79.116,0.7680000000000007,5.0
2243,Leclerc,2021,Portugal,79.884,0.2360000000000042,80.36,0.5229999999999961,79.001,0.5120000000000005,79.373,0.6509999999999962,78.769,0.8010000000000019,79.306,0.9579999999999984,6.0
2244,Ricciardo,2021,Portugal,80.995,1.3470000000000084,80.418,0.5810000000000031,79.582,1.0929999999999893,79.839,1.1169999999999902,,,,,9.0
2245,Gasly,2021,Portugal,80.444,0.7960000000000065,80.55799999999999,0.7209999999999894,79.374,0.8849999999999909,79.464,0.7419999999999902,79.05199999999999,1.083999999999989,79.475,1.1269999999999953,10.0
2246,Alonso,2021,Portugal,81.303,1.6550000000000011,80.22,0.38299999999999557,79.949,1.4599999999999937,79.72800000000001,1.0060000000000002,79.456,1.4879999999999995,,,8.0
2247,Ocon,2021,Portugal,80.8,1.152000000000001,80.235,0.39799999999999613,78.86,0.3709999999999951,79.092,0.36999999999999034,78.586,0.617999999999995,79.042,0.6940000000000026,7.0
2248,Vettel,2021,Portugal,81.405,1.757000000000005,81.074,1.2369999999999948,80.214,1.7249999999999943,79.40299999999999,0.6809999999999832,78.97,1.0019999999999953,79.65899999999999,1.3109999999999928,13.0
2249,Stroll,2021,Portugal,80.894,1.2460000000000093,80.42699999999999,0.5899999999999892,80.09,1.600999999999999,79.913,1.1909999999999883,,,,,14.0
2250,Tsunoda,2021,Portugal,81.09,1.4420000000000073,81.053,1.215999999999994,79.485,0.9959999999999951,79.684,0.9619999999999891,79.463,1.4949999999999903,,,15.0
2251,Russell,2021,Portugal,80.529,0.8810000000000002,80.976,1.1389999999999958,80.127,1.637999999999991,79.797,1.0749999999999886,79.10900000000001,1.1410000000000053,,,16.0
2252,RÃ¤ikkÃ¶nen,2021,Portugal,81.381,1.733000000000004,81.225,1.387999999999991,79.41499999999999,0.9259999999999877,79.748,1.0259999999999962,79.812,1.843999999999994,,,20.0
2253,Latifi,2021,Portugal,82.293,2.6450000000000102,81.855,2.0180000000000007,80.681,2.191999999999993,80.285,1.5629999999999882,,,,,18.0
2254,Giovinazzi,2021,Portugal,,,81.238,1.4009999999999962,79.588,1.0989999999999895,79.41,0.6879999999999882,79.21600000000001,1.2480000000000047,,,12.0
2255,Schumacher,2021,Portugal,81.939,2.290999999999997,81.537,1.7000000000000028,80.033,1.543999999999997,80.452,1.7299999999999898,,,,,17.0
2256,Kubica,2021,Portugal,,,,,,,,,,,,,
2257,Mazepin,2021,Portugal,84.224,4.576000000000008,82.638,2.801000000000002,80.69,2.2009999999999934,80.912,2.1899999999999977,,,,,19.0
2258,Verstappen,2021,Spain,78.537,0.03300000000000125,78.785,0.6149999999999949,77.83500000000001,0.0,78.09,0.26900000000000546,76.922,0.0,76.777,0.036000000000001364,2.0
2259,Hamilton,2021,Spain,78.627,0.12299999999999045,78.17,0.0,78.07,0.23499999999998522,78.245,0.4240000000000066,77.166,0.24399999999999977,76.741,0.0,1.0
2260,Bottas,2021,Spain,78.504,0.0,78.309,0.1389999999999958,78.423,0.5879999999999939,78.005,0.1839999999999975,77.142,0.21999999999999886,76.873,0.132000000000005,3.0
2261,Perez,2021,Spain,79.349,0.8449999999999989,78.918,0.7480000000000047,78.606,0.7709999999999866,78.203,0.382000000000005,77.669,0.7469999999999999,77.701,0.9599999999999937,5.0
2262,Sainz,2021,Spain,79.02,0.5159999999999911,78.674,0.5040000000000049,78.41,0.5749999999999886,78.205,0.38400000000000034,77.656,0.7340000000000089,77.62,0.8790000000000049,7.0
2263,Norris,2021,Spain,78.944,0.4399999999999977,79.092,0.921999999999997,78.494,0.6589999999999918,77.821,0.0,77.696,0.7740000000000009,78.01,1.2690000000000055,8.0
2264,Leclerc,2021,Spain,78.996,0.4919999999999902,78.33500000000001,0.16500000000000625,78.30799999999999,0.47299999999998477,78.041,0.21999999999999886,77.717,0.7950000000000017,77.51,0.7690000000000055,4.0
2265,Ricciardo,2021,Spain,79.732,1.2279999999999944,79.195,1.0249999999999915,78.582,0.7469999999999857,78.264,0.44299999999999784,77.719,0.796999999999997,77.622,0.8810000000000002,6.0
2266,Gasly,2021,Spain,79.062,0.5579999999999927,78.593,0.4230000000000018,78.535,0.6999999999999886,78.19,0.3689999999999998,77.982,1.0600000000000023,,,10.0
2267,Alonso,2021,Spain,79.95,1.445999999999998,78.518,0.347999999999999,78.662,0.8269999999999982,78.281,0.46000000000000796,77.96600000000001,1.0440000000000111,78.14699999999999,1.4059999999999917,17.0
2268,Ocon,2021,Spain,79.681,1.1769999999999925,78.46600000000001,0.2960000000000065,78.7,0.8649999999999949,78.281,0.46000000000000796,77.743,0.820999999999998,77.58,0.8389999999999986,9.0
2269,Vettel,2021,Spain,79.23400000000001,0.730000000000004,78.947,0.777000000000001,79.363,1.5279999999999916,78.289,0.4680000000000035,78.07900000000001,1.1570000000000107,,,13.0
2270,Stroll,2021,Spain,79.429,0.9249999999999972,79.134,0.9639999999999986,78.877,1.0419999999999874,78.241,0.4200000000000017,77.974,1.0520000000000067,,,11.0
2271,Tsunoda,2021,Spain,79.669,1.164999999999992,78.619,0.44899999999999807,78.673,0.8379999999999939,78.556,0.7349999999999994,,,,,20.0
2272,Russell,2021,Spain,,,79.957,1.786999999999992,79.005,1.1699999999999875,78.445,0.6239999999999952,79.154,2.2319999999999993,,,14.0
2273,RÃ¤ikkÃ¶nen,2021,Spain,,,79.213,1.0429999999999922,78.59700000000001,0.7620000000000005,78.917,1.0960000000000036,,,,,12.0
2274,Latifi,2021,Spain,80.27,1.7659999999999911,80.04599999999999,1.8759999999999906,79.392,1.556999999999988,79.219,1.3979999999999961,,,,,16.0
2275,Giovinazzi,2021,Spain,79.694,1.1899999999999977,79.122,0.9519999999999982,79.214,1.3789999999999907,78.549,0.7280000000000086,78.356,1.4339999999999975,,,15.0
2276,Schumacher,2021,Spain,80.76599999999999,2.2619999999999862,80.326,2.1559999999999917,79.999,2.1639999999999873,79.117,1.2960000000000065,,,,,18.0
2277,Kubica,2021,Spain,81.887,3.3829999999999956,,,,,,,,,,,
2278,Mazepin,2021,Spain,81.976,3.471999999999994,80.753,2.5829999999999984,80.237,2.401999999999987,79.807,1.9860000000000042,,,,,19.0
2279,Verstappen,2021,Monaco,72.648,0.16100000000000136,72.081,0.39700000000000557,71.294,0.0,71.124,0.18599999999999284,70.65,0.05300000000001148,70.576,0.22999999999998977,1.0
2280,Hamilton,2021,Monaco,72.995,0.5080000000000098,72.074,0.39000000000000057,72.02,0.7259999999999991,71.622,0.6839999999999975,71.116,0.5190000000000055,71.095,0.7489999999999952,7.0
2281,Bottas,2021,Monaco,73.131,0.6440000000000055,72.107,0.4230000000000018,71.765,0.47100000000000364,70.938,0.0,70.695,0.09799999999999898,70.601,0.25499999999999545,19.0
2282,Perez,2021,Monaco,72.487,0.0,72.708,1.024000000000001,71.81700000000001,0.5230000000000103,71.644,0.7060000000000031,71.019,0.42200000000001125,71.57300000000001,1.2270000000000039,4.0
2283,Sainz,2021,Monaco,72.606,0.11899999999999977,71.79599999999999,0.11199999999999477,71.341,0.046999999999997044,71.324,0.3859999999999957,70.806,0.20900000000000318,70.611,0.26500000000000057,2.0
2284,Norris,2021,Monaco,73.236,0.7490000000000094,72.379,0.6950000000000074,71.988,0.6940000000000026,71.321,0.38299999999999557,71.031,0.4340000000000117,70.62,0.2740000000000009,3.0
2285,Leclerc,2021,Monaco,79.618,7.131,71.684,0.0,71.55199999999999,0.25799999999999557,71.113,0.17499999999999716,70.597,0.0,70.346,0.0,20.0
2286,Ricciardo,2021,Monaco,74.281,1.7940000000000111,73.257,1.5730000000000075,72.959,1.6650000000000063,71.747,0.8089999999999975,71.598,1.0010000000000048,,,12.0
2287,Gasly,2021,Monaco,72.929,0.4420000000000073,72.498,0.8140000000000072,72.357,1.0630000000000024,71.56,0.6219999999999999,71.179,0.5820000000000078,70.9,0.554000000000002,6.0
2288,Alonso,2021,Monaco,74.205,1.7180000000000035,73.175,1.4909999999999997,73.32900000000001,2.035000000000011,72.205,1.266999999999996,,,,,13.0
2289,Ocon,2021,Monaco,74.32,1.8329999999999984,73.199,1.5150000000000006,73.614,2.3200000000000074,71.74,0.8019999999999925,71.486,0.88900000000001,,,9.0
2290,Vettel,2021,Monaco,73.732,1.2450000000000045,72.982,1.2980000000000018,72.537,1.2430000000000092,72.078,1.1400000000000006,71.309,0.7120000000000033,71.419,1.0729999999999933,5.0
2291,Stroll,2021,Monaco,74.09,1.6030000000000086,73.195,1.5109999999999957,72.7,1.406000000000006,71.979,1.0409999999999968,71.6,1.0030000000000001,,,8.0
2292,Tsunoda,2021,Monaco,73.746,1.2590000000000003,74.82900000000001,3.1450000000000102,73.522,2.2280000000000086,72.096,1.1580000000000013,,,,,16.0
2293,Russell,2021,Monaco,74.84,2.3530000000000086,73.509,1.8250000000000028,73.447,2.153000000000006,72.016,1.078000000000003,71.83,1.233000000000004,,,14.0
2294,RÃ¤ikkÃ¶nen,2021,Monaco,74.081,1.5940000000000083,73.065,1.3810000000000002,72.298,1.0040000000000049,71.899,0.9609999999999985,71.642,1.0450000000000017,,,11.0
2295,Latifi,2021,Monaco,74.268,1.781000000000006,73.593,1.909000000000006,73.475,2.1809999999999974,72.366,1.4279999999999973,,,,,15.0
2296,Giovinazzi,2021,Monaco,74.106,1.6189999999999998,72.746,1.0619999999999976,72.539,1.2450000000000045,71.658,0.7199999999999989,71.409,0.8120000000000118,71.779,1.4329999999999927,10.0
2297,Schumacher,2021,Monaco,74.801,2.314000000000007,74.416,2.7319999999999993,73.139,1.8449999999999989,,,,,,,18.0
2298,Kubica,2021,Monaco,,,,,,,,,,,,,
2299,Mazepin,2021,Monaco,74.616,2.129000000000005,74.407,2.722999999999999,73.39,2.0960000000000036,72.958,2.019999999999996,,,,,17.0
2300,Verstappen,2021,Azerbaijan,103.184,0.0,102.21600000000001,0.10099999999999909,103.98400000000001,1.733000000000004,101.75999999999999,0.2149999999999892,101.625,0.0,101.563,0.34499999999999886,18.0
2301,Hamilton,2021,Azerbaijan,103.893,0.7090000000000032,103.156,1.0409999999999968,102.697,0.44599999999999795,101.545,0.0,101.634,0.009000000000000341,101.45,0.23199999999999932,15.0
2302,Bottas,2021,Azerbaijan,104.89099999999999,1.7069999999999936,104.184,2.0689999999999884,103.745,1.4939999999999998,102.701,1.1559999999999917,102.106,0.48099999999999454,102.65899999999999,1.4409999999999883,12.0
2303,Perez,2021,Azerbaijan,103.63,0.44599999999999795,102.11500000000001,0.0,102.595,0.3439999999999941,101.968,0.4230000000000018,101.63,0.0049999999999954525,101.917,0.6989999999999981,1.0
2304,Sainz,2021,Azerbaijan,103.521,0.3370000000000033,102.243,0.1279999999999859,103.006,0.7549999999999955,102.12100000000001,0.5760000000000076,101.74000000000001,0.1150000000000091,101.576,0.3579999999999899,8.0
2305,Norris,2021,Azerbaijan,103.99600000000001,0.8120000000000118,103.018,0.9029999999999916,103.011,0.7599999999999909,102.167,0.6219999999999999,101.813,0.1880000000000024,101.747,0.5289999999999964,5.0
2306,Leclerc,2021,Azerbaijan,103.227,0.043000000000006366,102.436,0.32099999999999795,102.77799999999999,0.5269999999999868,102.241,0.695999999999998,101.65899999999999,0.033999999999991815,101.218,0.0,4.0
2307,Ricciardo,2021,Azerbaijan,103.732,0.5480000000000018,103.298,1.1829999999999927,103.557,1.3059999999999974,102.304,0.7590000000000003,102.55799999999999,0.9329999999999927,,,9.0
2308,Gasly,2021,Azerbaijan,103.757,0.5730000000000075,102.53399999999999,0.4189999999999827,102.251,0.0,102.288,0.742999999999995,101.932,0.30700000000000216,101.565,0.3469999999999942,3.0
2309,Alonso,2021,Azerbaijan,104.777,1.5930000000000035,102.693,0.5779999999999887,103.08,0.8289999999999935,102.934,1.3889999999999958,102.195,0.5699999999999932,102.327,1.1089999999999947,6.0
2310,Ocon,2021,Azerbaijan,105.446,2.2620000000000005,103.02000000000001,0.9050000000000011,103.294,1.0429999999999922,102.426,0.8810000000000002,102.273,0.6479999999999961,,,20.0
2311,Vettel,2021,Azerbaijan,105.41499999999999,2.2309999999999945,103.881,1.7659999999999911,103.58500000000001,1.3340000000000032,102.46000000000001,0.9150000000000063,102.22399999999999,0.5989999999999895,,,2.0
2312,Stroll,2021,Azerbaijan,105.23400000000001,2.0500000000000114,103.812,1.6969999999999885,103.682,1.4309999999999974,,,,,,,19.0
2313,Tsunoda,2021,Azerbaijan,105.384,2.200000000000003,103.13,1.0149999999999864,103.244,0.992999999999995,102.521,0.9759999999999991,101.654,0.028999999999996362,102.211,0.992999999999995,7.0
2314,Russell,2021,Azerbaijan,105.452,2.2680000000000007,104.557,2.441999999999993,104.434,2.1829999999999927,102.72800000000001,1.183000000000007,102.75800000000001,1.1330000000000098,,,17.0
2315,RÃ¤ikkÃ¶nen,2021,Azerbaijan,104.943,1.7590000000000003,103.22,1.1049999999999898,103.826,1.5749999999999886,102.923,1.3780000000000001,102.587,0.9620000000000033,,,10.0
2316,Latifi,2021,Azerbaijan,105.774,2.5900000000000034,106.983,4.867999999999995,104.054,1.8029999999999973,103.128,1.5829999999999984,,,,,16.0
2317,Giovinazzi,2021,Azerbaijan,105.092,1.9080000000000013,102.941,0.8259999999999934,104.113,1.8619999999999948,,,,,,,11.0
2318,Schumacher,2021,Azerbaijan,106.899,3.7150000000000034,106.095,3.9799999999999898,105.282,3.0309999999999917,104.158,2.6129999999999995,,,,,13.0
2319,Kubica,2021,Azerbaijan,,,,,,,,,,,,,
2320,Mazepin,2021,Azerbaijan,106.945,3.7609999999999957,105.563,3.4479999999999933,105.711,3.4599999999999937,104.238,2.692999999999998,,,,,14.0
2321,Verstappen,2021,France,93.88,0.43199999999998795,92.872,0.0,91.3,0.0,91.001,0.0,91.08,0.34499999999999886,89.99,0.0,1.0
2322,Hamilton,2021,France,93.783,0.33499999999999375,93.125,0.2530000000000001,92.26599999999999,0.965999999999994,91.237,0.23599999999999,90.788,0.05299999999999727,90.248,0.2580000000000098,2.0
2323,Bottas,2021,France,93.44800000000001,0.0,92.88,0.007999999999995566,92.047,0.7469999999999999,91.669,0.6679999999999922,90.735,0.0,90.376,0.3860000000000099,4.0
2324,Perez,2021,France,94.193,0.7449999999999903,93.92099999999999,1.0489999999999924,92.238,0.9380000000000024,91.56,0.5589999999999975,90.971,0.2360000000000042,90.445,0.4549999999999983,3.0
2325,Sainz,2021,France,95.342,1.8939999999999912,93.69800000000001,0.8260000000000076,92.195,0.894999999999996,92.07900000000001,1.078000000000003,91.146,0.41100000000000136,90.84,0.8500000000000085,11.0
2326,Norris,2021,France,94.707,1.2589999999999861,93.822,0.9500000000000028,92.336,1.0360000000000014,91.733,0.7319999999999993,91.542,0.8070000000000022,91.252,1.2620000000000005,5.0
2327,Leclerc,2021,France,94.95,1.5019999999999953,93.55,0.6779999999999973,92.82,1.519999999999996,92.209,1.2079999999999984,91.56700000000001,0.8320000000000078,90.987,0.9969999999999999,16.0
2328,Ricciardo,2021,France,94.644,1.195999999999998,94.07900000000001,1.2070000000000078,92.759,1.4590000000000032,92.181,1.1799999999999926,91.615,0.8799999999999955,91.382,1.3920000000000101,6.0
2329,Gasly,2021,France,94.699,1.2509999999999906,93.696,0.8239999999999981,92.707,1.4069999999999965,91.898,0.8969999999999914,91.35300000000001,0.6180000000000092,90.868,0.8780000000000001,7.0
2330,Alonso,2021,France,94.693,1.2449999999999903,93.34,0.4680000000000035,92.624,1.323999999999998,92.158,1.1569999999999965,91.549,0.8140000000000072,91.34,1.3500000000000085,8.0
2331,Ocon,2021,France,94.32900000000001,0.8810000000000002,93.685,0.8130000000000024,92.681,1.3810000000000002,92.13900000000001,1.1380000000000052,91.736,1.0010000000000048,,,14.0
2332,Vettel,2021,France,95.289,1.840999999999994,94.447,1.5750000000000028,93.2,1.9000000000000057,92.132,1.1310000000000002,91.767,1.0319999999999965,,,9.0
2333,Stroll,2021,France,95.275,1.8269999999999982,94.632,1.7600000000000051,93.051,1.7510000000000048,132.584,41.583,,,,,10.0
2334,Tsunoda,2021,France,94.84700000000001,1.399000000000001,93.955,1.0829999999999984,93.424,2.1240000000000094,,,,,,,13.0
2335,Russell,2021,France,,,95.26599999999999,2.3939999999999912,93.364,2.064000000000007,93.06,2.0589999999999975,92.065,1.3299999999999983,,,12.0
2336,RÃ¤ikkÃ¶nen,2021,France,95.13499999999999,1.6869999999999834,93.786,0.9140000000000015,93.328,2.028000000000006,93.354,2.3529999999999944,,,,,17.0
2337,Latifi,2021,France,95.612,2.1639999999999873,95.331,2.459000000000003,93.584,2.284000000000006,93.062,2.060999999999993,,,,,18.0
2338,Giovinazzi,2021,France,95.116,1.6679999999999922,93.831,0.9590000000000032,93.017,1.7169999999999987,92.72200000000001,1.7210000000000036,91.813,1.078000000000003,,,15.0
2339,Schumacher,2021,France,97.32900000000001,3.8810000000000002,95.512,2.6400000000000006,94.143,2.8430000000000035,92.94200000000001,1.9410000000000025,,,,,19.0
2340,Kubica,2021,France,,,,,,,,,,,,,
2341,Mazepin,2021,France,96.65100000000001,3.203000000000003,95.551,2.679000000000002,94.642,3.3419999999999987,93.554,2.5529999999999973,,,,,20.0
2342,Verstappen,2021,Styria,65.91,0.0,65.412,0.0,64.57300000000001,0.20400000000000773,64.489,0.0,64.43299999999999,0.23599999999999,63.841,0.0,1.0
2343,Hamilton,2021,Styria,66.332,0.42199999999999704,65.796,0.38400000000000034,64.369,0.0,64.672,0.18299999999999272,64.512,0.3149999999999977,64.06700000000001,0.2260000000000062,2.0
2344,Bottas,2021,Styria,66.386,0.4759999999999991,66.251,0.8389999999999986,64.832,0.46299999999999386,64.537,0.04800000000000182,64.443,0.2459999999999951,64.035,0.1939999999999955,3.0
2345,Perez,2021,Styria,66.696,0.7860000000000014,66.089,0.6769999999999925,65.026,0.6569999999999965,64.638,0.1490000000000009,64.197,0.0,64.168,0.3270000000000053,4.0
2346,Sainz,2021,Styria,66.63,0.7199999999999989,66.147,0.7349999999999994,65.69800000000001,1.3290000000000077,64.859,0.36999999999999034,64.8,0.6029999999999944,,,6.0
